carretera_codigo,tramo_nombre,estacion_id,estacion_nombre,velocidad_media,imd_ascendentes,imd_descendentes,imd_total,imd_pesados,año
TF-1,Int TF-4,1,DEPURADORA S/C,109.68,9456.0,12852.0,22308,815,2018
TF-1,Radazul,11,AÑAZA,95.73,49455.0,46725.0,96180,3422,2018
TF-1,Polígono Güímar,21,BARRANCO HONDO,91.61,48695.0,48351.0,97046,4221,2018
TF-1,Pto Güimar,27,GÜÍMAR,103.55,28508.0,29679.0,58187,3619,2018
TF-1,Arico,29,TÚNELES GÜÍMAR,99.49,22231.0,23812.0,46043,4653,2018
TF-1,Granadilla,41,EL PORÍS DE ABONA,107.17,22438.0,22566.0,45004,2733,2018
TF-1,Aeropuerto Sur,47,SAN ISIDRO,107.52,16652.0,16390.0,33042,2408,2018
TF-1,Guaza,49,AEROPUERTO SUR,175.25,33003.0,30823.0,63826,1477,2018
TF-1,Cristianos,57,LOS CRISTIANOS,100.91,44963.0,46650.0,91613,3999,2018
TF-1,Adeje,65,FAÑABE,94.06,36260.0,35108.0,71368,2193,2018
TF-1,Santiago del Teide,68,TUNEL DEL BICHO,110.59,4879.0,4515.0,9394,348,2018
TF-11,San Andrés,140,DARSENA PESQUERA,76.34,6649.0,5835.0,12484,346,2018
TF-111,Carretera de Ifara,377,MIR. DE LOS CAMPITOS,0.0,,,849,24,2018
TF-111,Valle Jiménez,379,EMBALSE LOS CAMPITOS,0.0,,,2092,58,2018
TF-111,Camino de la Piterita,381,VALLES TABARES,0.0,,,3258,99,2018
TF-111,La Cuesta,383,LA PITERITA V. TABARES,0.0,,,5125,153,2018
TF-113,Vía de Ronda,385,CAMINO LAS PERAS,47.94,2737.0,1457.0,4194,144,2018
TF-113,Las Mercedes,387,JARDINA,0.0,,,6048,107,2018
TF-114,Final Pico del Inglés,389,PICO DEL INGLÉS,0.0,,,442,8,2018
TF-12,Acceso a Taganana,143,SAN ANDRES ROSA GRANDE,40.08,817.0,775.0,1592,87,2018
TF-12,Acceso a Chamorga,145,PAS. CRUCE TAGANANA,0.0,,,840,23,2018
TF-12,Acceso a Afur,147,ANTES CRUCE AFUR,0.0,,,946,17,2018
TF-12,Acceso a las Carboneras,149,ANTES CRU.CARBONERAS,0.0,,,1195,21,2018
TF-12,Pico del Inglés,151,ANTES CRU.PICO INGLE,0.0,,,1507,27,2018
TF-12,Acceso a los Batanes,153,CRUZ DEL CARMEN,28.92,1187.0,1021.0,2208,153,2018
TF-12,Las Mercedes,155,CANTERAS (RISQUETES),36.59,1163.0,1269.0,2432,141,2018
TF-12,Las Canteras,157,LAS CANTERAS,0.0,,,5769,102,2018
TF-121,Cantera de Piqué,393,ANTES DEL SUCULUM,0.0,,,2246,62,2018
TF-121,Acceso a Las Gaviotas,395,LAS GAVIOTAS,0.0,,,1431,40,2018
TF-121,Igueste de San Andrés,397,IGUESTE DE SAN ANDRES,0.0,,,860,24,2018
TF-123,Acceso a Lomo de las Bodegas,401,BAILADERO-CHAMORGA,0.0,,,388,7,2018
TF-123,Chamorga,403,CHAMORGA,0.0,,,207,4,2018
TF-125,Lomo de las Bodegas,405,LOMO DE LAS BODEGAS,0.0,,,89,2,2018
TF-13,Mercado de La Laguna,159,VIA RONDA,62.6,15989.0,15813.0,31802,1011,2018
TF-13,Las Mercedes,163,EL BRONCO,0.0,10940.0,12177.0,23117,408,2018
TF-13,Acceso a La Laguna,165,LA VEGA,58.34,10749.0,10066.0,20815,389,2018
TF-13,Las Canteras,167,LAS CANTERAS,0.0,12482.0,11682.0,24164,427,2018
TF-13,Pedro Alvarez,169,CRUCE PEDRO ALVAREZ,0.0,,,19863,351,2018
TF-13,Tegueste,171,TEGUESTE (PAÑUELAS),54.5,9426.0,10050.0,19476,344,2018
TF-13,Variante Tejina,173,TEJINA (ASOMADA),0.0,,,16016,273,2018
TF-13,Tejina,174,TEJINA (VARIANTE),50.35,4666.0,4394.0,9060,88,2018
TF-13,Bajamar,175,TEJINA (CH.MANISERO),53.36,6522.0,6514.0,13036,218,2018
TF-13,Punta del Hidalgo,177,BAJAMAR,0.0,,,6468,111,2018
TF-134,Taganana,407,TAGANANA ANTES TÚNEL,36.9,742.0,605.0,1347,83,2018
TF-134,Benijos,409,PLAYA ALMACIGA,0.0,,,983,17,2018
TF-136,Afur,415,A ROQUE NEGRO,0.0,,,309,5,2018
TF-138,Taborno,417,A TABORNO,0.0,,,154,3,2018
TF-141,Pedro Alvarez,419,A PEDRO ALVAREZ,0.0,,,2110,37,2018
TF-143,El Batán,421,A EL BATAN,0.0,,,326,6,2018
TF-145,Aceso a Taborno,423,PICO DEL INGLES,0.0,,,435,8,2018
TF-145,Las Carboneras,425,A LAS CARBONERAS,0.0,,,284,5,2018
TF-152,Enlace del Aeropuerto,426,SAN LAZARO,51.57,5727.0,9778.0,15505,685,2018
TF-152,Aeropuerto de Los Rodeos,427,HOYA D. CAMELLO-LAGUNA,53.78,4468.0,5401.0,9869,416,2018
TF-152,Acceso a el Portezuelo,429,PORTEZUELO ALTO,46.2,7376.0,8748.0,16124,436,2018
TF-152,Enlace TF-5,431,ERMITA CRUZ CHICA,53.89,6561.0,5863.0,12424,311,2018
TF-152,Acceso a Guamasa,435,ANTES CRUCE TF-156,0.0,,,18394,728,2018
TF-152,Acceso a Aguagarcía,437,LA CARIDAD,0.0,,,7795,309,2018
TF-152,Enlace TF-5,441,TACORONTE ABALES,39.78,5499.0,5040.0,10539,448,2018
TF-152,El Sauzal,445,EL SAUZAL,0.0,,,6435,381,2018
TF-154,Acceso a depósito regulador de Valle Mol,447,EL PORTEZUELO,0.0,5086.0,4192.0,9278,299,2018
TF-154,Tegueste,449,EL SOCORRO,0.0,,,5843,103,2018
TF-156,Camino de acceso a Garimba,451,GUAMASA- BOQUERÓN,0.0,,,10940,433,2018
TF-156,Valle Guerra,453,BOQUERÓN- INST. ICIA,0.0,,,4469,137,2018
TF-16,Valle Guerra,185,DEPURADORA (VALLE GUERRA),54.8,4289.0,4295.0,8584,367,2018
TF-16,Acceso a Guamasa,183,VALLE GUERRA-CABRERA,60.96,4482.0,4776.0,9258,299,2018
TF-16,Acceso al Pris,181,TACORONTE-CALLEJON G.,44.33,4962.0,4760.0,9722,297,2018
TF-16,Tacoronte,179,TACORONTE-GUARDIA CIVIL,36.43,5284.0,7432.0,12716,515,2018
TF-161,Acceso a Jover,455,DESTILERIA COCAL,0.0,,,1564,48,2018
TF-161,La Barranquera,457,BAJADA SALINA-V. GUERRA,0.0,,,677,21,2018
TF-163,Acceso a Tacoronte,459,ANTES CRUCE EL PRIS,0.0,,,818,25,2018
TF-163,El Pris,461,EL PRIS CLUB TAGORO,0.0,,,1098,34,2018
TF-165,Acceso a Mesa del Mar,463,ESC. AGRARIA TACORONTE,0.0,,,1759,54,2018
TF-165,Juán Fernádez,465,JUAN FERNANDEZ,0.0,,,1163,32,2018
TF-174,La Victoria,469,PAS. A PUNTILLO SOL,0.0,,,1989,125,2018
TF-176,El Rincón,471,A EL BOYUYO,0.0,,,1272,45,2018
TF-2,Muñeco Nieve,69,CUEVAS BLANCAS,64.74,29551.0,29519.0,59070,2136,2018
TF-2,TF-5,75,AL CAMPO LA LAGUNA,51.35,41638.0,37577.0,79215,1604,2018
TF-21,TF-211,187,MIRADOR DE HUMBOLDT,0.0,,,6035,159,2018
TF-21,Acceso a San Antonio,189,OROTAVA LA FLORIDA,22.17,6770.0,7548.0,14318,856,2018
TF-21,Acceso a Benijos,191,LA OROTAVA.(CHASNA),0.0,,,3234,85,2018
TF-21,El Portillo,193,LA CALDERA,0.0,,,2462,65,2018
TF-21,Boca de Tauce,195,TELEFÉRICO,51.72,1094.0,1047.0,2141,108,2018
TF-21,Vilaflor,197,ANTES DE VILAFLOR,0.0,,,1628,30,2018
TF-21,Acceso a el Frontón,199,VILAFLOR-EL PILÓN,0.0,,,1112,21,2018
TF-21,Cruz de Tea,200,CRUZ DE TEA,0.0,,,441,8,2018
TF-21,Granadilla,201,GRANADILLA-CAMPO FUTBOL,0.0,,,1354,25,2018
TF-211,Orotava,485,RAMAL A LA OROTAVA,53.82,15560.0,11166.0,26726,1087,2018
TF-213,Autopista del Norte,487,INICIO TF-213 LA VICTORIA,0.0,,,3319,88,2018
TF-213,Santa Ursula,489,EL CAÑÓN-SANTA ÚRSULA,0.0,,,5942,183,2018
TF-215,Final Zona Urbana de La Matanza,491,LA MATANZA MAJUELOS,0.0,,,2584,79,2018
TF-215,Autopista del Norte,493,FABRICA MÁRMOL-SAUZAL,0.0,,,631,19,2018
TF-217,La Matanza,495,LA MATANZA FUE. LOMO,37.0,7214.0,7334.0,14548,445,2018
TF-217,La Matanza,496,TOSCA DE GUIA-MATANZA,47.66,5158.0,5255.0,10413,222,2018
TF-217,La Victoria,497,ANTE CRUC-TF-213-VICTORIA,0.0,,,9501,251,2018
TF-217,Santa Ursula,499,VICTORIA PTE HIERRO,0.0,3807.0,3939.0,7746,205,2018
TF-217,La Corujera,500,ANTES DE LA CORUJERA,0.0,,,17920,473,2018
TF-217,Cuesta de La Villa,501,EL PINITO-SANTA URSULA,0.0,,,10978,290,2018
TF-217,Autopista del Norte,503,CUESTA LA VILLA,50.89,3103.0,1677.0,4780,139,2018
TF-226,El Bicho,505,ESPERANZA HUER.BICHO,0.0,,,1201,43,2018
TF-226,Agua García,507,COLEGIO AGUAGARCIA,0.0,,,1391,43,2018
TF-228,El Cantillo,509,AGUAGARCIA CASAS ALTAS,0.0,,,2287,63,2018
TF-235,Cruz Chica,511,CRUZ CHICA P.CARRET,44.79,6397.0,5248.0,11645,631,2018
TF-235,Campo de Golf,513,SUPREMA-CRUZ CHICA,44.94,3632.0,3235.0,6867,265,2018
TF-237,Acceso a la Esperanza,515,CRUZ CHICA-EL ORTIGAL,42.79,5788.0,5255.0,11043,425,2018
TF-237,Acceso a el Cantillo,517,BCO L. LAJAS-TACORONTE,0.0,,,5554,168,2018
TF-237,Agua García,519,AGUAGARCIA CR.TF-228,0.0,,,5801,173,2018
TF-24,Camino el Mataero,203,BALDIOS-PANASCA,0.0,6330.0,8452.0,14782,521,2018
TF-24,La Esperanza,205,ESPERANZA-HORNILLO,0.0,,,8349,294,2018
TF-24,Acceso a Las Rosas,207,LA ESPERANZA.(CASA FORESTAL),39.76,1094.0,1496.0,2590,83,2018
TF-24,Las Raices,209,ESPERANZA CRUCE TF-276,0.0,,,1489,55,2018
TF-24,Acceso a Arafo,211,ANTES CRUCE LOS LOROS,0.0,,,794,28,2018
TF-24,Izaña,213,PASADO CRUCE LOS LOROS,0.0,391.0,427.0,818,30,2018
TF-24,El Portillo,215,PORTILLO VIEJO LAGUNA,0.0,,,970,26,2018
TF-245,Arafo,523,ARAFO (LA HIDALGA),0.0,,,5439,102,2018
TF-247,Acceso a Malpaís,525,A MALPAIS,0.0,,,1316,26,2018
TF-247,Acceso a Las Cuevecitas,527,A LAS CUEVECITAS,0.0,,,669,13,2018
TF-247,Araya,529,ANTES DE ARAYA,0.0,387.0,383.0,770,15,2018
TF-247,Carretera General del Sur,531,LA PUNTA-ARAYA,0.0,,,1515,30,2018
TF-252,Intersección TF-4122 con ramal de enlace,533,ANTES COLEG. IGUESTE,0.0,,,562,11,2018
TF-252,Acceso a Carretera General,535,DESPUÉS COLEG. IGUESTE,0.0,,,2817,56,2018
TF-254,Barranco Hondo,537,A BARRANCO HONDO,0.0,,,2853,57,2018
TF-256,El Tablero,539,EL TABLERO,0.0,,,9253,335,2018
TF-263,Geneto,543,POLVORÍN GENETO,0.0,2705.0,2864.0,5569,210,2018
TF-265,Acceso a la Esperanza,545,LA LAGUNA C. NURIANA,0.0,,,8730,333,2018
TF-265,Acceso al cementerio de San Luis,547,CIUDAD DEPORTIVA TEN.,44.01,4442.0,6704.0,11146,430,2018
TF-265,Llano del Moro,549,LLANO DEL MORO,0.0,,,5846,231,2018
TF-272,Llano del Moro,553,EL SOBRADILLO,48.46,2958.0,2802.0,5760,259,2018
TF-272,La Esperanza,555,LLANO MORO-ESPERANZA,0.0,,,3067,114,2018
TF-274,Escuela Hogar,557,PREVENTORIO-ESPERANZA,0.0,,,1129,40,2018
TF-276,Las Raices,559,LAS RAICES,0.0,,,196,7,2018
TF-28,Acceso a el Tablero,217,ANTES CRUCE S. MARIA M.,0.0,5097.0,4919.0,10016,351,2018
TF-28,Tabaiba,220,PASANDO CRUCE EL TABLERO,0.0,,,4268,154,2018
TF-28,Barranco Hondo,221,TABAIBA-BCO. HONDO,0.0,,,691,12,2018
TF-28,Acceso Autopista del Sur,223,BCO. HONDO-GASOLINERA,0.0,,,3515,206,2018
TF-28,Caletillas,224,CUESTA LAS TABLAS,0.0,,,370,23,2018
TF-28,Igueste de Candelaría,225,PASADO ACCESO CALETILLAS,0.0,,,1173,23,2018
TF-28,Araya,227,URB. BRILLASOL,0.0,,,2412,48,2018
TF-28,Acceso a Candelaría,229,BARRANCO DE AROBA,0.0,,,4280,85,2018
TF-28,Malpaís de Candelaría,231,LA PEDRERA (ARAFO),0.0,,,943,18,2018
TF-28,La Hidalga,233,ANTES SUBIDA ARAFO,0.0,,,2293,46,2018
TF-28,Acceso a Arafo,235,ARAFO (HIDALGA),0.0,,,15733,298,2018
TF-28,Güímar,237,SAN FRANCISCO JAVIER,49.15,5047.0,5232.0,10279,450,2018
TF-28,El Escobonal,239,GÜÍMAR(EL BADEN),32.87,1088.0,1076.0,2164,106,2018
TF-28,Acceso a la Zarza,241,ANTES DE SUBIDA LA ZARZA,0.0,,,850,15,2018
TF-28,Fasnia,243,ANTES DE FASNIA,0.0,,,1266,21,2018
TF-28,Acceso a El Bueno,245,LAS CASITAS (ARICO),0.0,,,295,5,2018
TF-28,Arico Viejo,247,ANTES DE ARICO VIEJO,0.0,,,868,15,2018
TF-28,Bajada al Poris,249,TEGUEDITE,0.0,,,1267,23,2018
TF-28,Arico,250,PASANDO VILLA DE ARICO,0.0,,,1514,28,2018
TF-28,Chimiche,251,ANTES CHIMICHE,0.0,,,923,17,2018
TF-28,Acceso a las Palomas,253,DESPUÉS CHIMICHE,0.0,,,1849,34,2018
TF-28,Los Blanquitos,255,ANTES LOS BLANQUITOS,0.0,,,769,14,2018
TF-28,Granadilla,257,ANTES DE GRANADILLA,0.0,,,1461,27,2018
TF-28,Charco del Pino,258,ANTES CHARCO DEL PINO,0.0,,,3907,72,2018
TF-28,Acceso a el Frontón,259,ANTES DEL CRUCE FRONTON,0.0,,,2313,43,2018
TF-28,San Miguel,261,ANTES SAN MIGUEL,0.0,,,3469,62,2018
TF-28,El Roque,263,TAMAIDE (SAN MIGUEL),0.0,,,4541,84,2018
TF-28,Valle San Lorenzo,265,EL ROQUE SAN MIGUEL,0.0,,,3094,57,2018
TF-28,La Camella,267,LA FLORIDA (V S LORENZO),59.94,4206.0,4846.0,9052,238,2018
TF-28,Acceso a Arona,269,ANTE DE CHAYOFA ARONA,0.0,,,18786,348,2018
TF-28,Autopista del Sur,271,HOSPITAL DEL SUR,71.2,12696.0,13184.0,25880,480,2018
TF-281,La Hidalga,561,EL VOLCAN,64.5,7632.0,8128.0,15760,314,2018
TF-283,Autopista del Sur,563,CANDELARIA AROBA,0.0,,,8221,164,2018
TF-287,Barranco Hondo,567,BARRANCO HONDO CRUCE TF-1,0.0,,,4536,270,2018
TF-29,TF-5,272,C. SANTA LASTENIA,53.32,17997.0,16788.0,34785,1171,2018
TF-293,Barranco Grande,569,SANTA MARIA DEL MAR,47.38,1724.0,841.0,2565,168,2018
TF-31,Acceso a el Botánico,273,PICO VIEJO,62.32,13232.0,12212.0,25444,894,2018
TF-31,Pto. de la Cruz (Martianez),275,PTO.CRUZ (MARTIANEZ),0.0,,,9008,317,2018
TF-312,Puerto de la Cruz,573,PTO.CRUZ (BOTANICO),43.84,9081.0,10839.0,19920,1018,2018
TF-312,Acceso a las Dehesas,575,CRUC. L DEHESAS-PTO CRUZ,0.0,13045.0,8151.0,21196,797,2018
TF-312,Las Arenas,577,ARENAS,0.0,,,22990,773,2018
TF-315,Camino del Burgado,579,PTO CRUZ-DEHESA BAJA,0.0,,,5704,221,2018
TF-320,Acceso a el Puerto de la Cruz,583,LIDL- LAS ARENAS,0.0,,,15625,590,2018
TF-320,Enlace TF-316,585,COLE. CASA AZUL,0.0,6672.0,7052.0,13724,514,2018
TF-320,La Zamora,587,PARQUE CARRETERAS LOS REALEJOS,0.0,,,10219,296,2018
TF-324,Los Realejos,591,CRUZ SANTA-LOS REALEJOS,0.0,,,6843,145,2018
TF-326,Benijos,593,LA PIÑERA-PALO BLANCO,0.0,,,3669,82,2018
TF-326,Acceso a la Orotava,599,CENTRO MÉDICO-BENIJO,0.0,,,1456,38,2018
TF-333,La Montañeta,601,AL CAMPO LA VILLA,58.1,5226.0,6863.0,12089,442,2018
TF-333,Los Realejos,603,MONASTERIO REALEJOS,0.0,,,15546,334,2018
TF-342,Icod el Alto,607,REALEJOS-PRINCIPES,39.26,2326.0,2620.0,4946,114,2018
TF-342,Acceso a San Juán de la Rambla,609,BCO CABRERA-S J RAMBLA,0.0,,,2266,50,2018
TF-342,La Guancha,611,ANTES DE LA GUANCHA,0.0,,,4392,98,2018
TF-342,Icod,613,LA MANCHA A LA GUANCHA,0.0,,,1701,36,2018
TF-344,La Guancha,615,CASA FORESTAL- GUANCHA,0.0,,,194,4,2018
TF-351,San José,617,SAN JUAN DE LA RAMBLA,0.0,,,2594,53,2018
TF-351,La Guancha,621,SAN JOSE,0.0,,,993,22,2018
TF-353,La Guancha de Abajo,623,EL CONVENTO,0.0,,,1880,42,2018
TF-366,El Amparo,629,EL AMPARO,0.0,,,4869,200,2018
TF-366,La Vega,631,AMPARO LOS BARROS,0.0,,,3311,136,2018
TF-373,Acceso a el Amparo,633,DE TF-82 A LA VEGA,0.0,,,388,16,2018
TF-373,San José de los Llanos,635,LA VEGA,0.0,,,2451,101,2018
TF-373,Puerto de Erjos,641,ERJOS-SAN JOSE DE LOS LLANOS,0.0,,,3596,148,2018
TF-375,Arguayo,643,DEL ANILLO I. A L MANCHAS,0.0,,,844,35,2018
TF-375,Chio,645,CHIO CAMPO FUTBOL,0.0,,,932,29,2018
TF-38,Chio,277,CHIO-BOCA TAUCE,0.0,,,1785,55,2018
TF-4,Autopista del sur,81,VIA DE PENETRACIÓN,76.43,16743.0,15773.0,32516,2479,2018
TF-414,Playa de San Marcos,647,ICOD-SAN MARCOS,0.0,,,2990,63,2018
TF-42,Icod,135,BUEN PASO,63.95,11214.0,10564.0,21778,621,2018
TF-42,La Centinela,137,ICOD EL EMPALME,0.0,,,20316,444,2018
TF-42,San Marcos,139,CRUCE SAN MARCOS,69.0,6143.0,6721.0,12864,270,2018
TF-42,Garachico,279,TÚNEL GUINCHO,53.94,5521.0,5650.0,11171,115,2018
TF-42,Los Silos,281,GARACHICO-LOS SILOS,0.0,,,9183,95,2018
TF-42,Buenavista,283,LOS SILOS-BUENAVISTA,54.47,4500.0,4407.0,8907,296,2018
TF-421,El Tanque,649,LAS CRUCES,0.0,,,1204,12,2018
TF-421,San Juán del Reparo,653,DE TANQUE BAJO A TF-82,0.0,,,1209,50,2018
TF-423,Tierra del Trigo,655,A TIERRA DEL TRIGO,0.0,,,1246,47,2018
TF-436,Acceso a Los Carrizales,657,EL PALMAR,52.25,1063.0,918.0,1981,74,2018
TF-436,Masca,663,LAS PORTELAS,0.0,,,751,8,2018
TF-436,Santiago del Teide,665,A SANTIAGO DEL TEIDE,0.0,,,1398,57,2018
TF-445,Faro de Teno,669,FARO DE TENO-CARDON,0.0,,,1006,10,2018
TF-454,Acceso a Alcalá,671,A LOS GIGANTES,36.94,2280.0,3435.0,5715,203,2018
TF-454,Puerto de Santiago,673,TAMAIMO A CRUC. GIGANTES,22.07,2570.0,3166.0,5736,150,2018
TF-463,TF-1,674,DE GUIA DE ISORA A TF-1,0.0,,,7067,217,2018
TF-463,Playa de San Juán,675,PLAYA SAN JUAN,0.0,,,713,22,2018
TF-465,Acceso Urbanización Lago Abama,677,CHIQUITA INICIO TF-465,0.0,,,933,29,2018
TF-465,Carretera General del Sur,679,C. VERA  ERQUES CON TF-1,0.0,,,2329,72,2018
TF-465,Acceso a Tejina de Guía,681,SUBIDA VERA DE ERQUES,0.0,,,537,17,2018
TF-465,Vera de Erques,683,VERA DE ERQUES,0.0,,,731,22,2018
TF-47,Acceso a Callao Salvaje,285,ARMEÑIME-PEDREGALES,61.44,8053.0,11768.0,19821,1013,2018
TF-47,Acceso a Vera de Erques,289,PASADO CALLAO SALVAJE,0.0,3205.0,3269.0,6474,331,2018
TF-47,Playa de San Juán,293,ANTES DE ABAMA,74.29,2922.0,2910.0,5832,298,2018
TF-47,Alcalá,295,PLAYA SAN JUAN-ALCALA,0.0,6197.0,7032.0,13229,676,2018
TF-47,Acceso a Playa de la Arena,297,PASADO ALCALA-JAQUITA,0.0,,,14380,735,2018
TF-47,Acceso a Los Gigantes,299,ANTES CRUCE L. GIGANTES,51.34,1794.0,3171.0,4965,144,2018
TF-481,San Eugenio,684,BCO TROYA-LAS AMERICAS,52.66,1574.0,34588.0,36162,1505,2018
TF-5,Piscina Municipal,82,TÚNEL 3 DE MAYO,45.22,26816.0,1212.0,28028,581,2018
TF-5,Autopista del Sur,83,SOMOSIERRA,92.46,47337.0,45783.0,93120,994,2018
TF-5,Al Campo,85,HOSPITAL RESIDENCIA,108.81,56919.0,45650.0,102569,2274,2018
TF-5,Padre Anchieta,93,CAMPUS GUAJARA,90.19,64749.0,49984.0,114733,1567,2018
TF-5,Bomberos,97,PADRE ANCHIETA,80.2,57362.0,53479.0,110841,3888,2018
TF-5,Aeropuerto de Los Rodeos,99,BOMBEROS LA LAGUNA,76.53,52922.0,52885.0,105807,2788,2018
TF-5,El Sauzal,103,ERMITA CRUZ CHICA,92.94,45156.0,44352.0,89508,1848,2018
TF-5,Puerto de La Cruz,111,LA MATANZA,80.43,33130.0,37238.0,70368,4405,2018
TF-5,Los Realejos,123,LA OROTAVA,88.41,29721.0,34728.0,64449,1702,2018
TF-5,Final Tramo Desdoblado,131,BCO EL PATRONATO,70.52,13551.0,16458.0,30009,667,2018
TF-5,San Juan de La Rambla,133,LOS REALEJOS-SOCORRO,0.0,,,29116,617,2018
TF-5,Santo Domingo,134,SANTA CATALINA,0.0,,,28038,588,2018
TF-5,Las Lajas,136,EL PEDREGAL,82.17,4839.0,4574.0,9413,387,2018
TF-5,el Tanque,138,EL AMPARO,106.98,4136.0,4094.0,8230,757,2018
TF-51,Arona,301,LA CAMELLA-ARONA,55.03,2471.0,2517.0,4988,127,2018
TF-51,Acceso a Ifonche,303,ARONA - LAS CASAS,58.37,1123.0,1162.0,2285,99,2018
TF-51,La Escalona,305,LA ESCALONA,0.0,,,2107,39,2018
TF-51,Camino Real (a La Escalona),307,PASADO LA ESCALONA,0.0,,,1855,34,2018
TF-51,Vilaflor,309,COOPERATIVA VILAFLOR,0.0,,,1964,36,2018
TF-514,Izaña,685,IZAÑA,0.0,,,291,10,2018
TF-523,La Cumbre,687,ARAFO LOS LOROS,0.0,,,1930,34,2018
TF-525,Arafo,689,ARAFO (CHOGO),0.0,,,4418,84,2018
TF-532,La Zarza,691,ANTES DE LA ZARZA,0.0,,,300,6,2018
TF-532,La Sombrera,693,SABINA ALTA,0.0,,,382,8,2018
TF-534,El Bueno,695,EL BUENO DESDE TF-28,0.0,,,86,2,2018
TF-555,Las Vegas,697,A LAS VEGAS,0.0,,,556,10,2018
TF-561,El Frontón,699,EL FRONTON,0.0,,,612,11,2018
TF-563,Calle El Portillo,701,SUBIDA EL FRONTON,0.0,,,1539,29,2018
TF-563,Acceso a el Frontón,703,PASADO EL FRONTON,0.0,,,668,12,2018
TF-563,Vilaflor,705,COOPERATIVA-VILAFLOR,0.0,,,678,13,2018
TF-565,Acceso a Jama,707,EL ROQUE,0.0,,,1000,19,2018
TF-565,La Escalona,709,JAMA-LA ESCALONA,0.0,,,733,14,2018
TF-567,Ifonche,711,LA ESCALONA-IFONCHE,0.0,,,688,13,2018
TF-583,Taucho,713,A TAUCHO,0.0,,,1858,57,2018
TF-585,Tijoco de Arriba,715,TIJOCO ALTO,0.0,,,932,29,2018
TF-61,Autopista del Sur,311,DE GÜIMAR A LA TF-1,54.0,5435.0,5584.0,11019,239,2018
TF-61,Puerto de Guímar.,313,TF-1-EL PUERTITO,0.0,,,12683,733,2018
TF-616,Los Barrancos,718,LA CALETA,0.0,,,766,41,2018
TF-616,El Tablado,719,A EL TABLADO,0.0,,,408,25,2018
TF-617,El Escobonal,721,EL ESCOBONAL,0.0,,,1283,78,2018
TF-620,Fasnia,723,LOS ROQUES,0.0,,,1441,88,2018
TF-620,Fasnia,724,FASNIA (HOYA PERERA),0.0,,,785,14,2018
TF-622,Acceso a Icor,725,CARRETERA ICOR,0.0,,,1470,89,2018
TF-625,Autopista del Sur,727,ARICO (TOSCONITO),0.0,,,2558,155,2018
TF-625,Porís de Abona,729,,0.0,,,4582,278,2018
TF-627,Villa de Arico,731,EL PORIS CAR.EL LOMO,0.0,,,229,14,2018
TF-631,TF-632,734,San Miguel e Tajao,0.0,,,836,51,2018
TF-632,San Miguel de Tajao,733,A S. MIGUEL DE TAJAO,0.0,,,2969,180,2018
TF-636,Carretera Municipal a El Salto,737,SAN ISIDRO EL SALTO,74.74,1838.0,1677.0,3515,63,2018
TF-636,Acceso a los Blanquitos,739,CUEVA GACHA,57.08,1702.0,1641.0,3343,98,2018
TF-636,Chimiche,741,HOYA SUAREZ,0.0,,,1251,23,2018
TF-638,Los Blanquitos,743,LOS BLANQUITOS TF-28,0.0,,,896,17,2018
TF-64,Acceso a las Palomas,315,GRANADILLA-CRUCE CHARCO EL PINO,0.0,,,13327,238,2018
TF-64,Autopista del Sur,319,SAN ISIDRO-P. CARRETERAS,0.0,6846.0,6662.0,13508,251,2018
TF-64,Acceso a Los Abrigos,323,TF-1 - CRUCE LA TEJITA,0.0,,,19979,448,2018
TF-64,El Médano,325,EL MEDANO,0.0,,,19995,456,2018
TF-643,Acceso Urbanización La Mareta,745,MEDANO LA TEJITA,0.0,,,6516,151,2018
TF-643,Los Abrigos,749,ABRIGOS (AGUADULCE),0.0,,,7189,166,2018
TF-645,El Guincho,751,CARRETERA ATOGO,0.0,,,861,20,2018
TF-647,Acceso a Charco del Pino,753,CHARCO DEL PINO,46.0,3951.0,4245.0,8196,117,2018
TF-647,Las Socas,755,LAS ZOCAS,0.0,,,6474,120,2018
TF-65,Acceso a Las Socas,327,SAN MIGUEL- CRUCE LAS ZOCAS,0.0,,,6322,117,2018
TF-65,Acceso a Aldea Blanca,329,ANTES CRUCE ALDEA BLANCA,0.0,6750.0,6622.0,13372,248,2018
TF-65,Autopista del Sur,331,PASADO CRUCE ALDEA BLANCA,0.0,6303.0,6242.0,12545,233,2018
TF-65,El Guincho,333,AMARILLA-CRUCE ATOGO,72.98,6404.0,7056.0,13460,307,2018
TF-65,Los Abrigos,335,LOS ABRIGOS,58.97,6852.0,6975.0,13827,267,2018
TF-652,Guargacho,757,ANTES DE GUARGACHO,0.0,,,21393,495,2018
TF-652,Acceso a Costa de el Silencio,759,LLANOS DE GUARGACHO,0.0,,,14311,331,2018
TF-652,Las Galletas,761,LAS ROSAS,0.0,,,17538,406,2018
TF-653,Guaza,763,MAJADA HONDA,0.0,5837.0,6898.0,12735,295,2018
TF-655,Acceso a Guargacho,765,POL IND LAS CHAFIRAS,0.0,,,24775,460,2018
TF-655,Parque de la Reina,767,KARTING DEL SUR,54.44,7660.0,7812.0,15472,853,2018
TF-655,Guaza,769,EL CHO,49.5,4068.0,4672.0,8740,392,2018
TF-655,Los Cristianos,773,LOS CRISTIANOS,70.92,7570.0,6145.0,13715,392,2018
